sample_id,family_id,image_id,source_caption,edited_caption,label,edit_family,edit_rule,audit_status,file_path,objects,object_counts,split
val-305149::contradiction,val-305149,57760,People mingling on a beach with a kite floating in the sky.,People mingling on a beach with two kites floating in the sky,contradiction,contradiction_count,count:article->kite,pending,/content/project/artifacts/datasets/coco2017/val2017/000000057760.jpg,"['dog', 'kite', 'person']","{'kite': 2, 'person': 14, 'dog': 3}",test
val-305149::entailment,val-305149,57760,People mingling on a beach with a kite floating in the sky.,Individuals mingling on a beach with a kite floating in the sky,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000057760.jpg,"['dog', 'kite', 'person']","{'kite': 2, 'person': 14, 'dog': 3}",test
val-309308::contradiction,val-309308,79588,A courtyard with people walking about it next to clock tower.,A courtyard with people sitting about it next to clock tower,contradiction,contradiction_action,action:walking->sitting,pending,/content/project/artifacts/datasets/coco2017/val2017/000000079588.jpg,"['clock', 'person']","{'clock': 1, 'person': 5}",test
val-309308::entailment,val-309308,79588,A courtyard with people walking about it next to clock tower.,A courtyard with individuals walking about it next to clock tower,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000079588.jpg,"['clock', 'person']","{'clock': 1, 'person': 5}",test
val-315880::contradiction,val-315880,539883,A big screen TV and a Wii gaming console on a rooftop.,A big screen LAPTOP and a Wii gaming console on a rooftop,contradiction,contradiction_object,object:tv->laptop,pending,/content/project/artifacts/datasets/coco2017/val2017/000000539883.jpg,"['bench', 'book', 'person', 'remote', 'tv']","{'tv': 1, 'book': 2, 'bench': 1, 'person': 1, 'remote': 3}",test
val-321575::contradiction,val-321575,37751,A person riding a motorcycle on a gravel road on a hill.,A person riding a bicycle on a gravel road on a hill,contradiction,contradiction_object,object:motorcycle->bicycle,pending,/content/project/artifacts/datasets/coco2017/val2017/000000037751.jpg,"['backpack', 'motorcycle', 'person']","{'motorcycle': 2, 'person': 1, 'backpack': 1}",test
val-321575::entailment,val-321575,37751,A person riding a motorcycle on a gravel road on a hill.,AN individual riding a motorcycle on a gravel road on a hill,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000037751.jpg,"['backpack', 'motorcycle', 'person']","{'motorcycle': 2, 'person': 1, 'backpack': 1}",test
val-322594::contradiction,val-322594,199236,A person in a knight outfit riding a horse and carrying a jousting pole.,A person in a knight outfit riding a cow and carrying a jousting pole,contradiction,contradiction_object,object:horse->cow,pending,/content/project/artifacts/datasets/coco2017/val2017/000000199236.jpg,"['horse', 'person']","{'horse': 1, 'person': 14}",test
val-323550::contradiction,val-323550,541664,A laptop sitting on plastic blocks with some toy people.,A tv sitting on plastic blocks with some toy people,contradiction,contradiction_object,object:laptop->tv,pending,/content/project/artifacts/datasets/coco2017/val2017/000000541664.jpg,"['keyboard', 'laptop']","{'keyboard': 1, 'laptop': 1}",test
val-323550::entailment,val-323550,541664,A laptop sitting on plastic blocks with some toy people.,A laptop sitting on plastic blocks with some toy individuals,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000541664.jpg,"['keyboard', 'laptop']","{'keyboard': 1, 'laptop': 1}",test
val-324116::contradiction,val-324116,220764,A person holding a pole in each hand in the snow.,A person dropping a pole in each hand in the snow,contradiction,contradiction_action,action:holding->dropping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000220764.jpg,"['backpack', 'person', 'skis']","{'person': 1, 'skis': 1, 'backpack': 1}",test
val-325749::contradiction,val-325749,45090,People riding the high waves on their surfboards.,People pushing the high waves on their surfboards,contradiction,contradiction_action,action:riding->pushing,pending,/content/project/artifacts/datasets/coco2017/val2017/000000045090.jpg,"['person', 'surfboard']","{'person': 2, 'surfboard': 2}",test
val-327622::contradiction,val-327622,433204,a person riding a motorcycle on a city road with a sky background,a person riding a bicycle on a city road with a sky background,contradiction,contradiction_object,object:motorcycle->bicycle,pending,/content/project/artifacts/datasets/coco2017/val2017/000000433204.jpg,"['car', 'motorcycle', 'person']","{'motorcycle': 1, 'person': 5, 'car': 2}",test
val-327622::entailment,val-327622,433204,a person riding a motorcycle on a city road with a sky background,an individual riding a motorcycle on a city road with a sky background,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000433204.jpg,"['car', 'motorcycle', 'person']","{'motorcycle': 1, 'person': 5, 'car': 2}",test
val-329483::contradiction,val-329483,508370,There are two men standing next to a bike and a doll.,There are one man standing next to a bike and a doll,contradiction,contradiction_count,count:two->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000508370.jpg,"['bicycle', 'cup', 'person']","{'bicycle': 1, 'person': 2, 'cup': 3}",test
val-331102::contradiction,val-331102,6460,a person riding a surf board on a wave,a person pushing a surf board on a wave,contradiction,contradiction_action,action:riding->pushing,pending,/content/project/artifacts/datasets/coco2017/val2017/000000006460.jpg,"['person', 'surfboard']","{'surfboard': 1, 'person': 1}",test
val-331102::entailment,val-331102,6460,a person riding a surf board on a wave,an individual riding a surf board on a wave,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000006460.jpg,"['person', 'surfboard']","{'surfboard': 1, 'person': 1}",test
val-332305::contradiction,val-332305,433204,A couple of people that are riding their motorcycle.,A couple of people that are riding their bicycle,contradiction,contradiction_object,object:motorcycle->bicycle,pending,/content/project/artifacts/datasets/coco2017/val2017/000000433204.jpg,"['car', 'motorcycle', 'person']","{'motorcycle': 1, 'person': 5, 'car': 2}",test
val-332305::entailment,val-332305,433204,A couple of people that are riding their motorcycle.,A couple of individuals that are riding their motorcycle,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000433204.jpg,"['car', 'motorcycle', 'person']","{'motorcycle': 1, 'person': 5, 'car': 2}",test
val-33251::contradiction,val-33251,375469,two people riding surf boards on a wave,one person riding surf boards on a wave,contradiction,contradiction_count,count:two->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000375469.jpg,"['person', 'surfboard']","{'person': 2, 'surfboard': 2}",test
val-33251::entailment,val-33251,375469,two people riding surf boards on a wave,two individuals riding surf boards on a wave,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000375469.jpg,"['person', 'surfboard']","{'person': 2, 'surfboard': 2}",test
val-340269::contradiction,val-340269,95155,Four photographs of a person in red jacket snowboarding.,Four photographs of a person in blue jacket snowboarding,contradiction,contradiction_attribute,attribute:red->blue,pending,/content/project/artifacts/datasets/coco2017/val2017/000000095155.jpg,"['person', 'snowboard']","{'person': 4, 'snowboard': 4}",test
val-340269::entailment,val-340269,95155,Four photographs of a person in red jacket snowboarding.,Four photographs of an individual in red jacket snowboarding,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000095155.jpg,"['person', 'snowboard']","{'person': 4, 'snowboard': 4}",test
val-340966::contradiction,val-340966,509824,A very tidy living room with a white couch with pillows on it.,A very tidy living room with a black couch with pillows on it,contradiction,contradiction_attribute,attribute:white->black,pending,/content/project/artifacts/datasets/coco2017/val2017/000000509824.jpg,"['book', 'bowl', 'couch', 'vase']","{'couch': 1, 'bowl': 3, 'vase': 2, 'book': 2}",test
val-345159::contradiction,val-345159,95155,Different angles of a person who is using a snowboard.,Different angles of a person who is using two snowboards,contradiction,contradiction_count,count:article->snowboard,pending,/content/project/artifacts/datasets/coco2017/val2017/000000095155.jpg,"['person', 'snowboard']","{'person': 4, 'snowboard': 4}",test
val-345159::entailment,val-345159,95155,Different angles of a person who is using a snowboard.,Different angles of an individual who is using a snowboard,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000095155.jpg,"['person', 'snowboard']","{'person': 4, 'snowboard': 4}",test
val-345438::contradiction,val-345438,351096,a close up of a person holding large wooden scissors,a close up of a person holding small wooden scissors,contradiction,contradiction_attribute,attribute:large->small,pending,/content/project/artifacts/datasets/coco2017/val2017/000000351096.jpg,"['person', 'scissors']","{'scissors': 1, 'person': 1}",test
val-345438::entailment,val-345438,351096,a close up of a person holding large wooden scissors,a close up of an individual holding large wooden scissors,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000351096.jpg,"['person', 'scissors']","{'scissors': 1, 'person': 1}",test
val-34709::contradiction,val-34709,278705,This is an image through a window looking at two people on skateboards.,This is an image through a window looking at one person on skateboards,contradiction,contradiction_count,count:two->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000278705.jpg,"['car', 'person', 'skateboard']","{'car': 2, 'person': 2, 'skateboard': 2}",test
val-350123::contradiction,val-350123,459634,People are riding on motorcycles on a scenic road.,People are pushing on motorcycles on a scenic road,contradiction,contradiction_action,action:riding->pushing,pending,/content/project/artifacts/datasets/coco2017/val2017/000000459634.jpg,"['motorcycle', 'person']","{'motorcycle': 2, 'person': 1}",test
val-350123::entailment,val-350123,459634,People are riding on motorcycles on a scenic road.,Individuals are riding on motorcycles on a scenic road,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000459634.jpg,"['motorcycle', 'person']","{'motorcycle': 2, 'person': 1}",test
val-35015::contradiction,val-35015,375469,Two people trying to surf on the ocean.,One person trying to surf on the ocean,contradiction,contradiction_count,count:two->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000375469.jpg,"['person', 'surfboard']","{'person': 2, 'surfboard': 2}",test
val-35015::entailment,val-35015,375469,Two people trying to surf on the ocean.,Two individuals trying to surf on the ocean,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000375469.jpg,"['person', 'surfboard']","{'person': 2, 'surfboard': 2}",test
val-356219::contradiction,val-356219,108503,Two people holding surfboards walk down a beach.,One person holding surfboards walk down a beach,contradiction,contradiction_count,count:two->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000108503.jpg,"['person', 'surfboard']","{'person': 14, 'surfboard': 2}",test
val-356219::entailment,val-356219,108503,Two people holding surfboards walk down a beach.,Two individuals holding surfboards walk down a beach,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000108503.jpg,"['person', 'surfboard']","{'person': 14, 'surfboard': 2}",test
val-356563::contradiction,val-356563,293625,"Two friends are sitting on the couch, enjoying a game played on the wii.","Two friends are sitting on the bench, enjoying a game played on the wii",contradiction,contradiction_object,object:couch->bench,pending,/content/project/artifacts/datasets/coco2017/val2017/000000293625.jpg,"['bottle', 'couch', 'person', 'potted plant', 'remote', 'wine glass']","{'person': 2, 'remote': 2, 'bottle': 1, 'potted plant': 1, 'wine glass': 1, 'couch': 1}",test
val-357847::contradiction,val-357847,505451,A person riding the waves on a surf board.,A person pushing the waves on a surf board,contradiction,contradiction_action,action:riding->pushing,pending,/content/project/artifacts/datasets/coco2017/val2017/000000505451.jpg,"['person', 'surfboard']","{'person': 1, 'surfboard': 1}",test
val-357847::entailment,val-357847,505451,A person riding the waves on a surf board.,AN individual riding the waves on a surf board,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000505451.jpg,"['person', 'surfboard']","{'person': 1, 'surfboard': 1}",test
val-360710::contradiction,val-360710,524850,An upper shot of several people standing near a plane.,An upper shot of several people sleeping near a plane,contradiction,contradiction_action,action:standing->sleeping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000524850.jpg,"['airplane', 'backpack', 'bus', 'handbag', 'person', 'suitcase', 'truck']","{'airplane': 2, 'bus': 1, 'truck': 3, 'handbag': 8, 'suitcase': 3, 'person': 14, 'backpack': 10}",test
val-361510::contradiction,val-361510,87476,A person helping a child stand on a skateboard.,Two people helping a child stand on a skateboard,contradiction,contradiction_count,count:article->person,pending,/content/project/artifacts/datasets/coco2017/val2017/000000087476.jpg,"['person', 'skateboard', 'surfboard']","{'person': 11, 'skateboard': 1, 'surfboard': 1}",test
val-361510::entailment,val-361510,87476,A person helping a child stand on a skateboard.,AN individual helping a child stand on a skateboard,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000087476.jpg,"['person', 'skateboard', 'surfboard']","{'person': 11, 'skateboard': 1, 'surfboard': 1}",test
val-362136::contradiction,val-362136,564280,A dog sitting on the couch with it's paw over a tray that holds remotes for the tv and Wii.,A cat sitting on the couch with it's paw over a tray that holds remotes for the tv and Wii,contradiction,contradiction_object,object:dog->cat,pending,/content/project/artifacts/datasets/coco2017/val2017/000000564280.jpg,"['couch', 'dog', 'remote']","{'dog': 1, 'couch': 1, 'remote': 2}",test
val-363204::contradiction,val-363204,330396,Two people standing need the surf line on pebble beach.,One person standing need the surf line on pebble beach,contradiction,contradiction_count,count:two->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000330396.jpg,"['frisbee', 'person']","{'person': 5, 'frisbee': 1}",test
val-366980::contradiction,val-366980,35197,A person on a skateboard rides down a ramp.,Two people on a skateboard rides down a ramp,contradiction,contradiction_count,count:article->person,pending,/content/project/artifacts/datasets/coco2017/val2017/000000035197.jpg,"['person', 'skateboard']","{'person': 2, 'skateboard': 1}",test
val-373958::contradiction,val-373958,553669,A person on a bench with a laptop in a park,A person on a couch with a laptop in a park,contradiction,contradiction_object,object:bench->couch,pending,/content/project/artifacts/datasets/coco2017/val2017/000000553669.jpg,"['bench', 'car', 'laptop', 'person', 'truck']","{'car': 6, 'person': 9, 'bench': 6, 'laptop': 1, 'truck': 1}",test
val-373958::entailment,val-373958,553669,A person on a bench with a laptop in a park,AN individual on a bench with a laptop in a park,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000553669.jpg,"['bench', 'car', 'laptop', 'person', 'truck']","{'car': 6, 'person': 9, 'bench': 6, 'laptop': 1, 'truck': 1}",test
val-375891::contradiction,val-375891,397133,A table with pies being made and a person standing near a wall with pots and pans hanging on the wall.,A table with pies being made and two people standing near a wall with pots and pans hanging on the wall,contradiction,contradiction_count,count:article->person,pending,/content/project/artifacts/datasets/coco2017/val2017/000000397133.jpg,"['bottle', 'bowl', 'broccoli', 'carrot', 'cup', 'dining table', 'knife', 'oven', 'person', 'sink', 'spoon']","{'bottle': 1, 'dining table': 1, 'person': 2, 'knife': 1, 'bowl': 4, 'oven': 2, 'cup': 2, 'broccoli': 3, 'spoon': 1, 'carrot': 1, 'sink': 1}",test
val-376262::contradiction,val-376262,437239,A group of people stand next to a bench outside.,A group of people stand next to a couch outside,contradiction,contradiction_object,object:bench->couch,pending,/content/project/artifacts/datasets/coco2017/val2017/000000437239.jpg,"['backpack', 'bench', 'car', 'frisbee', 'person']","{'car': 3, 'person': 4, 'bench': 1, 'frisbee': 4, 'backpack': 1}",test
val-378974::contradiction,val-378974,227478,two people sitting on a bench near trees,two people sitting on a couch near trees,contradiction,contradiction_object,object:bench->couch,pending,/content/project/artifacts/datasets/coco2017/val2017/000000227478.jpg,"['bench', 'handbag', 'person']","{'person': 2, 'bench': 3, 'handbag': 1}",test
val-379645::contradiction,val-379645,320743,A group of elephants being ridden by people wearing blue,A group of elephants being ridden by people wearing red,contradiction,contradiction_attribute,attribute:blue->red,pending,/content/project/artifacts/datasets/coco2017/val2017/000000320743.jpg,"['elephant', 'person']","{'person': 10, 'elephant': 8}",test
val-379645::entailment,val-379645,320743,A group of elephants being ridden by people wearing blue,A group of elephants being ridden by individuals wearing blue,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000320743.jpg,"['elephant', 'person']","{'person': 10, 'elephant': 8}",test
val-380316::contradiction,val-380316,377635,A person on a skate board is doing a trick.,Two people on a skate board is doing a trick,contradiction,contradiction_count,count:article->person,pending,/content/project/artifacts/datasets/coco2017/val2017/000000377635.jpg,"['person', 'skateboard']","{'skateboard': 2, 'person': 4}",test
val-380715::contradiction,val-380715,195754,A living room with the tv on and a wheel on the wall.,A living room with the laptop on and a wheel on the wall,contradiction,contradiction_object,object:tv->laptop,pending,/content/project/artifacts/datasets/coco2017/val2017/000000195754.jpg,"['chair', 'couch', 'dining table', 'tv']","{'tv': 1, 'couch': 2, 'chair': 4, 'dining table': 1}",test
val-380715::entailment,val-380715,195754,A living room with the tv on and a wheel on the wall.,A living room with the television on and a wheel on the wall,entailment,entailment_synonym,synonym:tv->television,pending,/content/project/artifacts/datasets/coco2017/val2017/000000195754.jpg,"['chair', 'couch', 'dining table', 'tv']","{'tv': 1, 'couch': 2, 'chair': 4, 'dining table': 1}",test
val-384057::contradiction,val-384057,195754,A living room with comfortable furniture and large tv,A living room with comfortable furniture and small tv,contradiction,contradiction_attribute,attribute:large->small,pending,/content/project/artifacts/datasets/coco2017/val2017/000000195754.jpg,"['chair', 'couch', 'dining table', 'tv']","{'tv': 1, 'couch': 2, 'chair': 4, 'dining table': 1}",test
val-384057::entailment,val-384057,195754,A living room with comfortable furniture and large tv,A living room with comfortable furniture and large television,entailment,entailment_synonym,synonym:tv->television,pending,/content/project/artifacts/datasets/coco2017/val2017/000000195754.jpg,"['chair', 'couch', 'dining table', 'tv']","{'tv': 1, 'couch': 2, 'chair': 4, 'dining table': 1}",test
val-385233::contradiction,val-385233,439854,A person does a trick on a skate board by a beach.,Two people does a trick on a skate board by a beach,contradiction,contradiction_count,count:article->person,pending,/content/project/artifacts/datasets/coco2017/val2017/000000439854.jpg,"['backpack', 'bicycle', 'person', 'skateboard']","{'bicycle': 1, 'person': 11, 'skateboard': 1, 'backpack': 1}",test
val-385233::entailment,val-385233,439854,A person does a trick on a skate board by a beach.,AN individual does a trick on a skate board by a beach,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000439854.jpg,"['backpack', 'bicycle', 'person', 'skateboard']","{'bicycle': 1, 'person': 11, 'skateboard': 1, 'backpack': 1}",test
val-386183::contradiction,val-386183,482275,A couple of people standing cutting a cake.,A couple of people standing cutting two cakes,contradiction,contradiction_count,count:article->cake,pending,/content/project/artifacts/datasets/coco2017/val2017/000000482275.jpg,"['cake', 'cup', 'knife', 'person', 'tie', 'vase']","{'tie': 1, 'person': 3, 'cup': 1, 'cake': 12, 'vase': 1, 'knife': 1}",test
val-391491::contradiction,val-391491,34139,Two people posing next to a giant statue with a suit case.,One person posing next to a giant statue with a suit case,contradiction,contradiction_count,count:two->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000034139.jpg,"['handbag', 'person', 'suitcase']","{'handbag': 1, 'suitcase': 1, 'person': 2}",test
val-391491::entailment,val-391491,34139,Two people posing next to a giant statue with a suit case.,Two individuals posing next to a giant statue with a suit case,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000034139.jpg,"['handbag', 'person', 'suitcase']","{'handbag': 1, 'suitcase': 1, 'person': 2}",test
val-39201::contradiction,val-39201,172877,a person sitting in a chair wearing a suit and tie,a person running in a chair wearing a suit and tie,contradiction,contradiction_action,action:sitting->running,pending,/content/project/artifacts/datasets/coco2017/val2017/000000172877.jpg,"['bottle', 'clock', 'couch', 'person', 'tie']","{'couch': 2, 'tie': 1, 'person': 1, 'bottle': 2, 'clock': 2}",test
val-39201::entailment,val-39201,172877,a person sitting in a chair wearing a suit and tie,an individual sitting in a chair wearing a suit and tie,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000172877.jpg,"['bottle', 'clock', 'couch', 'person', 'tie']","{'couch': 2, 'tie': 1, 'person': 1, 'bottle': 2, 'clock': 2}",test
val-393988::contradiction,val-393988,515350,A person riding the surf of a wave in the ocean.,A person pushing the surf of a wave in the ocean,contradiction,contradiction_action,action:riding->pushing,pending,/content/project/artifacts/datasets/coco2017/val2017/000000515350.jpg,"['person', 'surfboard']","{'person': 1, 'surfboard': 1}",test
val-394865::contradiction,val-394865,146155,two people at a bar holding drinks,one person at a bar holding drinks,contradiction,contradiction_count,count:two->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000146155.jpg,"['bottle', 'person', 'wine glass']","{'person': 5, 'wine glass': 3, 'bottle': 14}",test
val-395542::contradiction,val-395542,447611,Two people are sticking knives into a laptop.,Two people are sticking knives into a tv,contradiction,contradiction_object,object:laptop->tv,pending,/content/project/artifacts/datasets/coco2017/val2017/000000447611.jpg,"['knife', 'laptop', 'person']","{'person': 2, 'knife': 3, 'laptop': 1}",test
val-395542::entailment,val-395542,447611,Two people are sticking knives into a laptop.,Two individuals are sticking knives into a laptop,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000447611.jpg,"['knife', 'laptop', 'person']","{'person': 2, 'knife': 3, 'laptop': 1}",test
val-396075::contradiction,val-396075,430073,a cow walking on a city street near people,a horse walking on a city street near people,contradiction,contradiction_object,object:cow->horse,pending,/content/project/artifacts/datasets/coco2017/val2017/000000430073.jpg,"['chair', 'cow', 'cup', 'dining table', 'handbag', 'motorcycle', 'person']","{'cow': 1, 'chair': 7, 'dining table': 1, 'person': 13, 'handbag': 2, 'cup': 3, 'motorcycle': 1}",test
val-396075::entailment,val-396075,430073,a cow walking on a city street near people,a cow walking on a city street near individuals,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000430073.jpg,"['chair', 'cow', 'cup', 'dining table', 'handbag', 'motorcycle', 'person']","{'cow': 1, 'chair': 7, 'dining table': 1, 'person': 13, 'handbag': 2, 'cup': 3, 'motorcycle': 1}",test
val-396635::contradiction,val-396635,437331,a person riding a surf board on a wave,a person pushing a surf board on a wave,contradiction,contradiction_action,action:riding->pushing,pending,/content/project/artifacts/datasets/coco2017/val2017/000000437331.jpg,"['person', 'surfboard']","{'surfboard': 1, 'person': 1}",test
val-397362::contradiction,val-397362,491497,"A white chair, books and shelves and a tv on in this room.","A black chair, books and shelves and a tv on in this room",contradiction,contradiction_attribute,attribute:white->black,pending,/content/project/artifacts/datasets/coco2017/val2017/000000491497.jpg,"['book', 'chair', 'couch', 'tv']","{'tv': 1, 'chair': 1, 'book': 9, 'couch': 1}",test
val-400838::contradiction,val-400838,215072,A couple of people sitting in chairs under an umbrella.,A couple of people running in chairs under an umbrella,contradiction,contradiction_action,action:sitting->running,pending,/content/project/artifacts/datasets/coco2017/val2017/000000215072.jpg,"['bottle', 'bowl', 'chair', 'cup', 'person', 'umbrella']","{'umbrella': 1, 'chair': 2, 'person': 2, 'bottle': 2, 'bowl': 1, 'cup': 1}",test
val-400838::entailment,val-400838,215072,A couple of people sitting in chairs under an umbrella.,A couple of individuals sitting in chairs under an umbrella,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000215072.jpg,"['bottle', 'bowl', 'chair', 'cup', 'person', 'umbrella']","{'umbrella': 1, 'chair': 2, 'person': 2, 'bottle': 2, 'bowl': 1, 'cup': 1}",test
val-403659::contradiction,val-403659,65350,A young person is doing a trick on their skateboard.,AN old person is doing a trick on their skateboard,contradiction,contradiction_attribute,attribute:young->old,pending,/content/project/artifacts/datasets/coco2017/val2017/000000065350.jpg,"['backpack', 'bicycle', 'car', 'person', 'skateboard']","{'person': 3, 'car': 3, 'bicycle': 4, 'backpack': 2, 'skateboard': 3}",test
val-403659::entailment,val-403659,65350,A young person is doing a trick on their skateboard.,A young individual is doing a trick on their skateboard,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000065350.jpg,"['backpack', 'bicycle', 'car', 'person', 'skateboard']","{'person': 3, 'car': 3, 'bicycle': 4, 'backpack': 2, 'skateboard': 3}",test
val-404521::contradiction,val-404521,390246,Person is riding a surfboard in the ocean.,Person is pushing a surfboard in the ocean,contradiction,contradiction_action,action:riding->pushing,pending,/content/project/artifacts/datasets/coco2017/val2017/000000390246.jpg,"['person', 'surfboard']","{'person': 1, 'surfboard': 1}",test
val-405764::contradiction,val-405764,284743,a close up of a person holding a bat in the dark,a close up of two people holding a bat in the dark,contradiction,contradiction_count,count:article->person,pending,/content/project/artifacts/datasets/coco2017/val2017/000000284743.jpg,"['baseball bat', 'person']","{'person': 5, 'baseball bat': 1}",test
val-405764::entailment,val-405764,284743,a close up of a person holding a bat in the dark,a close up of an individual holding a bat in the dark,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000284743.jpg,"['baseball bat', 'person']","{'person': 5, 'baseball bat': 1}",test
val-406990::contradiction,val-406990,562818,a number of people riding skis on a snowy slope,a number of people pushing skis on a snowy slope,contradiction,contradiction_action,action:riding->pushing,pending,/content/project/artifacts/datasets/coco2017/val2017/000000562818.jpg,"['backpack', 'person', 'skis', 'snowboard']","{'person': 14, 'snowboard': 5, 'backpack': 1, 'skis': 4}",test
val-406990::entailment,val-406990,562818,a number of people riding skis on a snowy slope,a number of individuals riding skis on a snowy slope,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000562818.jpg,"['backpack', 'person', 'skis', 'snowboard']","{'person': 14, 'snowboard': 5, 'backpack': 1, 'skis': 4}",test
val-410617::contradiction,val-410617,562818,A group of people riding down a snow covered slope.,A group of people pushing down a snow covered slope,contradiction,contradiction_action,action:riding->pushing,pending,/content/project/artifacts/datasets/coco2017/val2017/000000562818.jpg,"['backpack', 'person', 'skis', 'snowboard']","{'person': 14, 'snowboard': 5, 'backpack': 1, 'skis': 4}",test
val-415974::contradiction,val-415974,148739,A person in a wetsuit riding a wave on a surfboard.,A person in a wetsuit pushing a wave on a surfboard,contradiction,contradiction_action,action:riding->pushing,pending,/content/project/artifacts/datasets/coco2017/val2017/000000148739.jpg,"['person', 'surfboard']","{'person': 1, 'surfboard': 1}",test
val-415974::entailment,val-415974,148739,A person in a wetsuit riding a wave on a surfboard.,AN individual in a wetsuit riding a wave on a surfboard,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000148739.jpg,"['person', 'surfboard']","{'person': 1, 'surfboard': 1}",test
val-418228::contradiction,val-418228,505942,Two people have a conversation at an intersection,One person have a conversation at an intersection,contradiction,contradiction_count,count:two->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000505942.jpg,"['car', 'person', 'traffic light']","{'traffic light': 4, 'person': 2, 'car': 1}",test
val-418228::entailment,val-418228,505942,Two people have a conversation at an intersection,Two individuals have a conversation at an intersection,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000505942.jpg,"['car', 'person', 'traffic light']","{'traffic light': 4, 'person': 2, 'car': 1}",test
val-419478::contradiction,val-419478,433915,A picture of a tv screen with two faces overlapping,A picture of a laptop screen with two faces overlapping,contradiction,contradiction_object,object:tv->laptop,pending,/content/project/artifacts/datasets/coco2017/val2017/000000433915.jpg,"['person', 'tie', 'tv']","{'tv': 1, 'person': 2, 'tie': 1}",test
val-420747::contradiction,val-420747,433915,The TV has two men merged together on it.,The LAPTOP has two men merged together on it,contradiction,contradiction_object,object:tv->laptop,pending,/content/project/artifacts/datasets/coco2017/val2017/000000433915.jpg,"['person', 'tie', 'tv']","{'tv': 1, 'person': 2, 'tie': 1}",test
val-427050::contradiction,val-427050,163314,A group of people walking down a street next to tall buildings.,A group of people sitting down a street next to tall buildings,contradiction,contradiction_action,action:walking->sitting,pending,/content/project/artifacts/datasets/coco2017/val2017/000000163314.jpg,"['backpack', 'handbag', 'person', 'suitcase']","{'backpack': 4, 'handbag': 3, 'suitcase': 1, 'person': 14}",test
